State,City,Title,Company,Posted,Location
MD,Annapolis,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Annapolis, MD"
MD,Annapolis,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Annapolis, MD"
MD,Owings Mills,Pharmacy Data Scientist (Remote)Care,First,"June 1, 2023","Owings Mills, MD"
MD,Belcamp,Data Architect / Scientist IVMan,Tech,"May 24, 2023","Belcamp, MD"
MD,Silver Spring,Senior Earth Observation Data Scientist,Gama-1 Technologies,"June 10, 2023","Silver Spring, MD"
MO,Maryland Heights,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Maryland Heights, MO"
MD,Annapolis,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Annapolis, MD"
MD,Annapolis,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Annapolis, MD"
MD,Annapolis,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Annapolis, MD"
MD,Fort Meade,Lead Data Scientist (Intelligence Center)The MITRE Corporation,,"May 31, 2023","Fort Meade, MD"
MD,Annapolis,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Annapolis, MD"
MD,Annapolis,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Annapolis, MD"
MD,Annapolis Junction,IC19DS1 - Associate Data Scientist - Cleared,NiSUS Technologies Corporation,"May 15, 2023","Annapolis Junction, MD"
MD,Annapolis Junction,IC21D3 - Sr Data Scientist - Cleared,NiSUS Technologies Corporation,"May 15, 2023","Annapolis Junction, MD"
MD,Annapolis Junction,IC22DSP - Principal Data Scientist - Cleared,NiSUS Technologies Corporation,"May 15, 2023","Annapolis Junction, MD"
MD,Annapolis,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Annapolis, MD"
MD,Annapolis,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Annapolis, MD"
MD,Annapolis,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Annapolis, MD"
MD,Annapolis,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Annapolis, MD"
MD,Annapolis,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Annapolis, MD"
MD,Baltimore,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Baltimore, MD"
MD,Annapolis,Data Scientist - Secret Clearance - Remote,MindPoint Group,"June 16, 2023","Annapolis, MD"
MD,Annapolis Junction,Senior Data Scientist - Partial Telework,GliaCell Technologies,"May 11, 2023","Annapolis Junction, MD"
MD,Annapolis Junction,IC20DS2 - Mid Level Data Scientist - Cleared,NiSUS Technologies Corporation,"May 15, 2023","Annapolis Junction, MD"
MD,Bethesda,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Bethesda, MD"
MD,Bethesda,Data Engineer,Humana,"June 20, 2023","Bethesda, MD"
MD,Ellicott City,Machine Learning Scientist,DCCA,"June 8, 2023","Ellicott City, MD"
MD,waldorf,rwe scientist consultant,Randstad US,"June 13, 2023","waldorf, MD"
MD,Aberdeen,Artificial Intelligence/Machine Learning (AI/ML) Engineer (Journeyman Level) (8337)Patricio Enterprises,,"June 9, 2023","Aberdeen, MD"
MD,Linthicum,Principal/Sr. Principal Data Engineer,Northrop Grumman,"June 9, 2023","Linthicum, MD"
MD,Annapolis,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Annapolis, MD"
MD,Baltimore,Data Engineer,Johns Hopkins University,"May 24, 2023","Baltimore, MD"
MD,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, MD"
MD,Annapolis,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Annapolis, MD"
MD,Annapolis,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Annapolis, MD"
MD,Annapolis,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Annapolis, MD"
MD,Rockville,Billing Data Analyst - Avendra,ARAMARK,"June 21, 2023","Rockville, MD"
MD,Bethesda,Data Engineer,Booz Allen Hamilton,"June 16, 2023","Bethesda, MD"
MD,Annapolis,Data Analytics Consultant,Guidehouse,"June 8, 2023","Annapolis, MD"
MD,Rockville,Data Engineer,"DealerOn, Inc.","May 27, 2023","Rockville, MD"
MD,Annapolis,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Annapolis, MD"
MD,Annapolis,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Annapolis, MD"
MD,Remote,Data Engineer,Kalibri Labs,"May 16, 2023","Remote, MD"
MD,Hagerstown,Data Engineer Principal,Oshkosh Corporation,"May 1, 2023","Hagerstown, MD"
MA,Hanscom AFB,Data Scientist,"Credence Management Solutions, LLC","June 2, 2023","Hanscom AFB, MA"
MA,Millbury,Data Scientist,BARRDAY,"June 16, 2023","Millbury, MA"
MA,Boston,Data Scientist,Deloitte,"June 8, 2023","Boston, MA"
MA,Wellesley,Data Scientist,CVS Health,"May 25, 2023","Wellesley, MA"
MA,Boston,Data Scientist,MassMutual,"May 18, 2023","Boston, MA"
MA,Springfield,Data Scientist,MassMutual,"May 18, 2023","Springfield, MA"
MA,Amherst,Data Scientist,MassMutual,"May 18, 2023","Amherst, MA"
MA,Marlborough,Data Scientist,"Akoya Biosciences, Inc.","May 11, 2023","Marlborough, MA"
MA,Webster,Data Scientist IIMAPFRE Insurance,,"June 19, 2023","Webster, MA"
MA,Boston,Data Scientist Manager,Deloitte,"June 17, 2023","Boston, MA"
MA,Boston,Senior Data Scientist,Deloitte,"June 9, 2023","Boston, MA"
MA,Boston,Data Scientist Manager,Deloitte,"June 9, 2023","Boston, MA"
MA,Boston,Lead NLP Data Scientist,Humana,"June 1, 2023","Boston, MA"
MA,Boston,Lead NLP Data Scientist,Humana,"June 4, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Boston, MA"
MA,Wellesley,Sr Data Scientist,CVS Health,"May 25, 2023","Wellesley, MA"
MA,Boston,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Boston, MA"
MA,Boston,Data Scientist IILincoln Financial Group,,"June 14, 2023","Boston, MA"
MA,Boston,Senior Data Scientist,Pearson,"June 3, 2023","Boston, MA"
MA,Cambridge,"Lead Data Scientist, DTx",Harvard University,"May 27, 2023","Cambridge, MA"
MA,Boston,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Boston, MA"
MA,Boston,Data / AI Scientist,Takeda Pharmaceuticals,"April 26, 2023","Boston, MA"
MA,Boston,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Boston, MA"
MA,Boston,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Boston, MA"
MA,Cambridge,"Sr. Data Scientist, DTx",Harvard University,"May 24, 2023","Cambridge, MA"
MA,Cambridge,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Cambridge, MA"
MA,Boston,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Boston, MA"
MA,Boston,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Boston, MA"
MA,Cambridge,Principal Data Scientist/AI Researcher,Novartis Pharmaceuticals,"May 24, 2023","Cambridge, MA"
MA,Boston,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Boston, MA"
MA,Boston,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Boston, MA"
MA,Boston,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Boston, MA"
MA,Cambridge,2X Senior Data Scientist/AI Researcher,Novartis Pharmaceuticals,"May 24, 2023","Cambridge, MA"
MA,Lexington,Senior Lead Data Scientist - Integrated Omics - Real World Data,Novo Nordisk,"June 7, 2023","Lexington, MA"
MA,Boston,"Sr. VP, Data Scientist - Machine Learning (Hybrid- Remote & In-Office)Citigroup",,"June 6, 2023","Boston, MA"
MA,Boston,"Director (Principal Scientist), Real-World Evidence - Data Strategy & Partnerships",Merck,"June 21, 2023","Boston, MA"
MA,Cambridge,Director/Principal Scientist - Computer Vision,Charles River Analytics,"June 20, 2023","Cambridge, MA"
MA,Cambridge,Director/Senior Robotic Scientist - Ground Systems,Charles River Analytics,"June 20, 2023","Cambridge, MA"
MA,Boston,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Boston, MA"
MA,Cambridge,Scientist Cheminformatics/Artificial Intelligence/Machine Learning,Bristol Myers Squibb,"June 14, 2023","Cambridge, MA"
MA,Boston,Data Engineer,Humana,"June 20, 2023","Boston, MA"
MA,Lexington,Tech Staff - Artificial Intelligence and Machine Learning Algorithms Engineer/Scientist,MIT Lincoln Laboratory,"April 26, 2023","Lexington, MA"
MA,CAMBRIDGE,"Associate Director, Data Science","Kyndryl, Inc.","June 20, 2023","CAMBRIDGE, MA"
MA,Wellesley,Lead Decision Scientist - PBM Pricing Analytics,CVS Health,"April 26, 2023","Wellesley, MA"
MA,Boston,Principal Machine Learning Engineer,Chewy,"April 25, 2023","Boston, MA"
MA,Boston,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Boston, MA"
MA,Boston,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Boston, MA"
MA,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, MA"
MA,Boston,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Boston, MA"
MA,Lexington,Senior Machine Learning Engineer,Novo Nordisk,"April 25, 2023","Lexington, MA"
MA,Boston,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Boston, MA"
MA,Boston,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Boston, MA"
MA,Boston,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Boston, MA"
MA,Boston,Data Engineer,Pyramid Hotel Group,"May 26, 2023","Boston, MA"
MA,Wellesley,Data Engineer,CVS Health,"June 18, 2023","Wellesley, MA"
MA,Remote,Senior Analytics Engineer,Flipside Crypto,"June 9, 2023","Remote, MA"
MA,Boston,Data Analytics Consultant,Guidehouse,"June 8, 2023","Boston, MA"
MA,Wellesley,Data Engineer,CVS Health,"June 7, 2023","Wellesley, MA"
MA,Boston,Data Engineer,MassMutual,"June 1, 2023","Boston, MA"
MA,Springfield,Data Engineer,MassMutual,"June 1, 2023","Springfield, MA"
MA,Wellesley,Data Engineer,CVS Health,"May 24, 2023","Wellesley, MA"
MA,Cambridge,Post-Doctoral Researcher – Natural Language Processing (NLP) and Knowledge Graphs (KG)J&J Family of Companies,,"May 24, 2023","Cambridge, MA"
MA,Boston,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Boston, MA"
MA,Boston,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Boston, MA"
MA,Springfield,Data Engineer,MassMutual,"May 18, 2023","Springfield, MA"
MA,Boston,Data Engineer,MassMutual,"May 18, 2023","Boston, MA"
MI,Owosso,Data Scientist,Covenant Eyes,"June 15, 2023","Owosso, MI"
MI,Byron Center,Data Scientist,SpartanNash,"June 15, 2023","Byron Center, MI"
MI,Grand Rapids,Data Scientist,TEKsystems,"June 20, 2023","Grand Rapids, MI"
MI,Grand Rapids,Data Scientist,TEKsystems,"June 20, 2023","Grand Rapids, MI"
MI,Lansing,Senior Data Scientist,TheCollegeBoard,"May 28, 2023","Lansing, MI"
MI,Grand Rapids,Lead Data Scientist,West Michigan Partnership for Children,"April 28, 2023","Grand Rapids, MI"
MI,Grand Rapids,Data Scientist IIIMeijer,,"June 15, 2023","Grand Rapids, MI"
MI,Troy,Lead NLP Data Scientist,Humana,"June 1, 2023","Troy, MI"
MI,Troy,Lead NLP Data Scientist,Humana,"June 4, 2023","Troy, MI"
MI,Lansing,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Lansing, MI"
MI,Lansing,Senior Data Scientist,Pearson,"June 3, 2023","Lansing, MI"
MI,Battle Creek,Senior Data Scientist,Kellogg,"June 14, 2023","Battle Creek, MI"
MI,Lansing,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Lansing, MI"
MI,Detroit,Senior Data Scientist,Rock Family of Companies,"May 2, 2023","Detroit, MI"
MI,Lansing,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Lansing, MI"
MI,Lansing,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Lansing, MI"
MI,Ann Arbor,Senior Data Scientist Real World Data,Clarivate Analytics US LLC,"June 4, 2023","Ann Arbor, MI"
MI,Lansing,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Lansing, MI"
MI,Lansing,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Lansing, MI"
MI,Lansing,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Lansing, MI"
MI,Lansing,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Lansing, MI"
MI,Kalamazoo,Principal Scientist Data Solutions Team Lead,Zoetis Inc,"June 16, 2023","Kalamazoo, MI"
MI,Lansing,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Lansing, MI"
MI,Grand Rapids,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Grand Rapids, MI"
MI,Detroit,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Detroit, MI"
MI,Kalamazoo,Scientist Rapid Application Developer/Engineer,Zoetis Inc,"June 17, 2023","Kalamazoo, MI"
MI,Kalamazoo,Scientist Rapid Application Developer/Engineer Fi,Zoetis Inc,"June 17, 2023","Kalamazoo, MI"
MI,Dearborn,Analytics Scientist,Ford Motor Credit Company,"May 13, 2023","Dearborn, MI"
MI,Troy,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Troy, MI"
MI,Troy,Data Engineer,Humana,"June 20, 2023","Troy, MI"
MI,Lansing,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Lansing, MI"
MI,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, MI"
MI,Dearborn,Data Engineer,Ford Motor Company,"May 23, 2023","Dearborn, MI"
MI,Lansing,Principal Machine Learning Engineer,Ally,"May 3, 2023","Lansing, MI"
MI,Lansing,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Lansing, MI"
MI,Lansing,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Lansing, MI"
MI,Lansing,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Lansing, MI"
MI,Troy,Data Engineer,Booz Allen Hamilton,"June 17, 2023","Troy, MI"
MI,Troy,Data Engineer,Booz Allen Hamilton,"June 17, 2023","Troy, MI"
MI,University Center,"Data Visualization Specialist - On Site- University Center, MIDelta College",,"June 17, 2023","University Center, MI"
MI,Troy,Data Engineer,Booz Allen Hamilton,"June 16, 2023","Troy, MI"
MI,Detroit,Senior Analytics Engineer,Elastic,"June 12, 2023","Detroit, MI"
MI,Grand Rapids,Data Engineer,BHSH System dba Spectrum Health System,"June 10, 2023","Grand Rapids, MI"
MI,Lansing,Data Analytics Consultant,Guidehouse,"June 8, 2023","Lansing, MI"
MI,Farmington Hills,Data Visualization Consultant,V2soft Inc.,"June 5, 2023","Farmington Hills, MI"
MI,Lansing,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Lansing, MI"
MI,Lansing,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Lansing, MI"
MI,Troy,Data Engineer,Booz Allen Hamilton,"May 15, 2023","Troy, MI"
MN,Eagan,Senior Data Scientist,Blue Cross Blue Shield of Minnesota,"June 13, 2023","Eagan, MN"
MN,Minneapolis,Lead NLP Data Scientist,Humana,"June 4, 2023","Minneapolis, MN"
MN,Minneapolis,Lead NLP Data Scientist,Humana,"June 1, 2023","Minneapolis, MN"
MN,Saint Paul,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Saint Paul, MN"
MN,Eagan,Senior Data Scientist,Blue Cross Blue Shield of Minnesota,"June 13, 2023","Eagan, MN"
MN,Saint Paul,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Saint Paul, MN"
MN,Saint Paul,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Saint Paul, MN"
MN,Saint Paul,Senior Data Scientist,Pearson,"June 3, 2023","Saint Paul, MN"
MN,Eagan,Lead Data Scientist,Blue Cross Blue Shield of Minnesota,"May 26, 2023","Eagan, MN"
MN,Eagan,Senior Data Scientist,Blue Cross Blue Shield of Minnesota,"May 26, 2023","Eagan, MN"
MN,St. Paul,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","St. Paul, MN"
MN,St. Paul,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","St. Paul, MN"
MN,St. Paul,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","St. Paul, MN"
MN,Minneapolis,Healthcare Data Scientist,Milliman Inc.,"June 7, 2023","Minneapolis, MN"
MN,Minneapolis,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Minneapolis, MN"
MN,St. Paul,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","St. Paul, MN"
MN,Saint Paul,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Saint Paul, MN"
MN,Saint Paul,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Saint Paul, MN"
MN,St. Paul,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","St. Paul, MN"
MN,Minneapolis,Lead Data Scientist (US Remote Eligible)General Mills Inc,,"May 17, 2023","Minneapolis, MN"
MN,Saint Paul,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Saint Paul, MN"
MN,Saint Paul,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Saint Paul, MN"
MN,Saint Paul,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Saint Paul, MN"
MN,Saint Paul,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Saint Paul, MN"
MN,Saint Paul,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Saint Paul, MN"
MN,Minneapolis,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Minneapolis, MN"
MN,Saint Paul,Data Scientist - Secret Clearance - Remote,MindPoint Group,"June 16, 2023","Saint Paul, MN"
MN,Minneapolis,"Sr Data Scientist - Recommendations (Applied ML, Deep Learning, Relevance Systems)Target",,"June 7, 2023","Minneapolis, MN"
MN,Brooklyn Park,"Lead Data Scientist - Digital Item (Applied ML, deep learning, computer vision, NLP)Target",,"June 2, 2023","Brooklyn Park, MN"
MN,Brooklyn Park,"Lead Data Scientist - Recommendations (applied ML, deep learning, relevance systems)Target",,"May 6, 2023","Brooklyn Park, MN"
MN,Minneapolis,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Minneapolis, MN"
MN,Oakdale,Data Engineer,Slumberland Furniture,"May 26, 2023","Oakdale, MN"
MN,Minneapolis,Data Engineer,Humana,"June 20, 2023","Minneapolis, MN"
MN,Minneapolis,Data Visualization Engineer,AMADEUS NORTH AMERICA INC.,"April 23, 2023","Minneapolis, MN"
MN,Saint Paul,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Saint Paul, MN"
MN,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, MN"
