State,City,Title,Company,Posted,Location
MD,Annapolis,Senior Data Scientist,Pearson,"June 3, 2023","Annapolis, MD"
MD,Annapolis Junction,Senior Data Scientist,"BlueHalo, LLC","May 8, 2023","Annapolis Junction, MD"
MD,COLUMBIA,Data Scientist Sr,SAIC,"April 21, 2023","COLUMBIA, MD"
MD,Rockville,Senior Data Scientist,The U.S. Pharmacopeial Convention (USP),"May 22, 2023","Rockville, MD"
MD,Annapolis,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Annapolis, MD"
MD,Annapolis,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Annapolis, MD"
MD,Baltimore,Data Scientist Associate (Hybrid)Care,First,"May 19, 2023","Baltimore, MD"
MD,Annapolis,Cleared Data Scientist,Guidehouse,"April 6, 2023","Annapolis, MD"
MD,Owings Mills,Pharmacy Data Scientist (Remote)Care,First,"June 1, 2023","Owings Mills, MD"
MD,Belcamp,Data Architect / Scientist IVMan,Tech,"May 24, 2023","Belcamp, MD"
MD,Annapolis,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Annapolis, MD"
MD,Annapolis,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Annapolis, MD"
MO,Maryland Heights,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Maryland Heights, MO"
MD,Hagerstown,Associate Data Scientist- Innovative Manufacturing,Oshkosh Corporation,"May 4, 2023","Hagerstown, MD"
MD,Fort Meade,Lead Data Scientist (Intelligence Center)The MITRE Corporation,,"May 31, 2023","Fort Meade, MD"
MD,Annapolis,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Annapolis, MD"
MD,Annapolis,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Annapolis, MD"
MD,Annapolis,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Annapolis, MD"
MD,Annapolis Junction,IC19DS1 - Associate Data Scientist - Cleared,NiSUS Technologies Corporation,"May 15, 2023","Annapolis Junction, MD"
MD,Annapolis Junction,IC21D3 - Sr Data Scientist - Cleared,NiSUS Technologies Corporation,"May 15, 2023","Annapolis Junction, MD"
MD,Annapolis Junction,IC22DSP - Principal Data Scientist - Cleared,NiSUS Technologies Corporation,"May 15, 2023","Annapolis Junction, MD"
MD,Annapolis,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Annapolis, MD"
MD,Annapolis,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Annapolis, MD"
MD,Baltimore,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Baltimore, MD"
MD,Annapolis,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Annapolis, MD"
MD,Annapolis Junction,Senior Data Scientist - Partial Telework,GliaCell Technologies,"May 11, 2023","Annapolis Junction, MD"
MD,Annapolis,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Annapolis, MD"
MD,Annapolis,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Annapolis, MD"
MD,Annapolis,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Annapolis, MD"
MD,Annapolis Junction,IC20DS2 - Mid Level Data Scientist - Cleared,NiSUS Technologies Corporation,"May 15, 2023","Annapolis Junction, MD"
MD,Annapolis,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Annapolis, MD"
MD,Baltimore,Data Engineer,Johns Hopkins University,"May 24, 2023","Baltimore, MD"
MD,Linthicum,Principal/Sr. Principal Data Engineer,Northrop Grumman,"May 10, 2023","Linthicum, MD"
MD,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, MD"
MD,Annapolis,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Annapolis, MD"
MD,Bethesda,Business Intelligence Engineer,Humana,"May 31, 2023","Bethesda, MD"
MD,Rockville,Data Engineer,"DealerOn, Inc.","May 27, 2023","Rockville, MD"
MD,Annapolis,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Annapolis, MD"
MD,Annapolis,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Annapolis, MD"
MD,Remote,Data Engineer,Kalibri Labs,"May 16, 2023","Remote, MD"
MD,Baltimore,Senior Data Engineer,Charles River Laboratories,"May 5, 2023","Baltimore, MD"
MD,Hagerstown,Data Engineer Principal,Oshkosh Corporation,"May 1, 2023","Hagerstown, MD"
MD,Annapolis,Data Analytics Specialist,Cadmus,"April 19, 2023","Annapolis, MD"
MD,Annapolis,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Annapolis, MD"
MA,Hanscom AFB,Data Scientist,"Credence Management Solutions, LLC","June 2, 2023","Hanscom AFB, MA"
MA,Wilmington,Data Scientist,"TraceLink, Inc.","April 19, 2023","Wilmington, MA"
MA,Wellesley,Data Scientist,CVS Health,"May 25, 2023","Wellesley, MA"
MA,Wellesley,Data Scientist,CVS Health,"May 6, 2023","Wellesley, MA"
MA,Boston,Data Scientist,MassMutual,"May 18, 2023","Boston, MA"
MA,Springfield,Data Scientist,MassMutual,"May 18, 2023","Springfield, MA"
MA,Amherst,Data Scientist,MassMutual,"May 18, 2023","Amherst, MA"
MA,Boston,Data Scientist,Ford Motor Company,"May 13, 2023","Boston, MA"
MA,Marlborough,Data Scientist,"Akoya Biosciences, Inc.","May 11, 2023","Marlborough, MA"
MA,Newton,Data Scientist,Deloitte,"April 22, 2023","Newton, MA"
MA,Boston,Data Scientist,Deloitte,"April 22, 2023","Boston, MA"
MA,Boston,Senior Data Scientist,FocusKPI Inc.,"April 30, 2023","Boston, MA"
MA,Boston,Senior Data Scientist,Humana,"May 25, 2023","Boston, MA"
MA,Boston,Lead NLP Data Scientist,Humana,"June 1, 2023","Boston, MA"
MA,Boston,Senior Data Scientist,Pearson,"June 3, 2023","Boston, MA"
MA,Wellesley,Sr Data Scientist,CVS Health,"May 25, 2023","Wellesley, MA"
MA,Plano,Senior Data Scientist,Kforce,"May 5, 2023","Plano, MA"
MA,Boston,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Boston, MA"
MA,Boston,Associate Data Scientist,Blue Cross Blue Shield of Massachusetts,"May 19, 2023","Boston, MA"
MA,Cambridge,"Lead Data Scientist, DTx",Harvard University,"May 27, 2023","Cambridge, MA"
MA,Boston,Senior Data Scientist,Microsoft Corporation,"May 3, 2023","Boston, MA"
MA,Boston,Cleared Data Scientist,Guidehouse,"April 6, 2023","Boston, MA"
MA,Framingham,Data Scientist III (Hybrid)Staples,,"May 3, 2023","Framingham, MA"
MA,Boston,Data / AI Scientist,Takeda Pharmaceuticals,"April 26, 2023","Boston, MA"
MA,Cambridge,"Sr. Data Scientist, DTx",Harvard University,"May 24, 2023","Cambridge, MA"
MA,Cambridge,Senior Data Scientist,Harvard University,"April 22, 2023","Cambridge, MA"
MA,Boston,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Boston, MA"
MA,Cambridge,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Cambridge, MA"
MA,Cambridge,Principal Data Scientist/AI Researcher,Novartis Pharmaceuticals,"May 24, 2023","Cambridge, MA"
MA,Boston,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Boston, MA"
MA,Boston,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Boston, MA"
MA,Boston,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Boston, MA"
MA,Boston,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Boston, MA"
MA,Lexington,Senior Data Scientist I - Oligo Design,Novo Nordisk,"April 12, 2023","Lexington, MA"
MA,Waltham,"Lead Data Scientist, Electric Load Forecasting",National Grid,"April 11, 2023","Waltham, MA"
MA,Boston,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Boston, MA"
MA,Lexington,Senior Data Scientist I - Molecular Data Science,Novo Nordisk,"April 19, 2023","Lexington, MA"
MA,Cambridge,2X Senior Data Scientist/AI Researcher,Novartis Pharmaceuticals,"May 24, 2023","Cambridge, MA"
MA,Boston,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Boston, MA"
MA,Boston,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Boston, MA"
MA,Boston,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Boston, MA"
MA,Lexington,Senior Data Scientist I - Computational Protein Design,Novo Nordisk,"April 19, 2023","Lexington, MA"
MA,Lexington,Senior Data Scientist I - Cheminformatics & MLNovo Nordisk,,"April 6, 2023","Lexington, MA"
MA,Boston,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Boston, MA"
MA,Lexington,Tech Staff - Artificial Intelligence and Machine Learning Algorithms Engineer/Scientist,MIT Lincoln Laboratory,"April 26, 2023","Lexington, MA"
MA,Cambridge,Sr. Scientist Cheminformatics/Artificial Intelligence/Machine Learning,Bristol Myers Squibb,"April 5, 2023","Cambridge, MA"
MA,Wellesley,Lead Decision Scientist - PBM Pricing Analytics,CVS Health,"April 26, 2023","Wellesley, MA"
MA,Boston,Principal Machine Learning Engineer,Chewy,"April 25, 2023","Boston, MA"
MA,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, MA"
MA,Boston,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Boston, MA"
MA,Boston,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Boston, MA"
MA,Cambridge,"AIML - Machine Learning Engineer, Siri and Information Intelligence",Apple,"April 18, 2023","Cambridge, MA"
MA,Boston,Data Engineer,Pyramid Hotel Group,"May 26, 2023","Boston, MA"
MA,Boston,Data Engineer,MassMutual,"June 1, 2023","Boston, MA"
MA,Springfield,Data Engineer,MassMutual,"June 1, 2023","Springfield, MA"
MA,Boston,Business Intelligence Engineer,Humana,"May 31, 2023","Boston, MA"
MA,Wellesley,Data Engineer,CVS Health,"May 24, 2023","Wellesley, MA"
MA,Cambridge,Post-Doctoral Researcher – Natural Language Processing (NLP) and Knowledge Graphs (KG)J&J Family of Companies,,"May 24, 2023","Cambridge, MA"
MA,Boston,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Boston, MA"
MA,Boston,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Boston, MA"
MA,Springfield,Data Engineer,MassMutual,"May 18, 2023","Springfield, MA"
MA,Boston,Data Engineer,MassMutual,"May 18, 2023","Boston, MA"
MA,Boston,Associate Director of Analytics and Data Quality,Takeda Pharmaceuticals,"May 9, 2023","Boston, MA"
MA,Boston,Senior Data Engineer,Charles River Laboratories,"May 5, 2023","Boston, MA"
MA,Wilmington,Senior Data Engineer,Charles River Laboratories,"May 5, 2023","Wilmington, MA"
MA,Boston,Data Analytics Specialist,Cadmus,"April 19, 2023","Boston, MA"
MA,Boston,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Boston, MA"
MI,Troy,"Data Scientistektello, LLC",,"May 7, 2023","Troy, MI"
MI,Byron Center,Data Scientist,SpartanNash,"May 15, 2023","Byron Center, MI"
MI,Dearborn,Data Scientist,Ford Motor Company,"May 13, 2023","Dearborn, MI"
MI,Lansing,Data Scientist,Ford Motor Company,"May 13, 2023","Lansing, MI"
MI,Detroit,Data Scientist,Deloitte,"April 22, 2023","Detroit, MI"
MI,Livonia,Data Scientist Internship,AAA Life Insurance Company,"June 1, 2023","Livonia, MI"
MI,Detroit,Senior Data Scientist,Rock Central LLC,"May 11, 2023","Detroit, MI"
MI,Troy,Senior Data Scientist,Humana,"May 25, 2023","Troy, MI"
MI,Kalamazoo,Senior Data Scientist,Humana,"May 25, 2023","Kalamazoo, MI"
MI,Dearborn,Senior Data Scientist,Humana,"May 25, 2023","Dearborn, MI"
MI,Lansing,Senior Data Scientist,TheCollegeBoard,"May 28, 2023","Lansing, MI"
MI,Troy,Lead NLP Data Scientist,Humana,"June 1, 2023","Troy, MI"
MI,Grand Rapids,Lead Data Scientist,West Michigan Partnership for Children,"April 28, 2023","Grand Rapids, MI"
MI,Lansing,Senior Data Scientist,Pearson,"June 3, 2023","Lansing, MI"
MI,Detroit,Data Scientist (Demolition Department)City of Detroit,,"May 9, 2023","Detroit, MI"
MI,Lansing,Data Scientist (Engineer II)The,CollegeBoard,"May 28, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Lansing, MI"
MI,Lansing,Cleared Data Scientist,Guidehouse,"April 6, 2023","Lansing, MI"
MI,Detroit,Senior Data Scientist,Rock Family of Companies,"May 2, 2023","Detroit, MI"
MI,Lansing,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Lansing, MI"
MI,Lansing,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Lansing, MI"
MI,Lansing,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Lansing, MI"
MI,East Lansing,Data Scientist / Information Technologist IIIMichigan State University(MSU),,"June 3, 2023","East Lansing, MI"
MI,Lansing,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Lansing, MI"
MI,Lansing,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Lansing, MI"
MI,East Lansing,Data Scientist / Information Technologist IIIMichigan State University,,"June 1, 2023","East Lansing, MI"
MI,Lansing,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Lansing, MI"
MI,Grand Rapids,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Grand Rapids, MI"
MI,Detroit,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Detroit, MI"
MI,Lansing,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Lansing, MI"
MI,Dearborn,Data Scientist - Used Vehicle Analytics,Ford Motor Company,"June 2, 2023","Dearborn, MI"
MI,Lansing,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Lansing, MI"
MI,Lansing,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Lansing, MI"
MI,Lansing,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Lansing, MI"
MI,Lansing,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Lansing, MI"
MI,Milford,Senior Data Scientist - Motorsports - Artificial Intelligence and Machine Learning,General Motors,"June 2, 2023","Milford, MI"
MI,Dearborn,Analytics Scientist,Ford Motor Credit Company,"May 13, 2023","Dearborn, MI"
MI,Kalamazoo,Analytical Data Engineer,Zoetis Inc,"May 3, 2023","Kalamazoo, MI"
MI,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, MI"
MI,Dearborn,Data Engineer,Ford Motor Company,"May 23, 2023","Dearborn, MI"
MI,Lansing,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Lansing, MI"
MI,Caledonia,"Internship, Integrated Data Analytics (Fall 2023)Spectrum Health",,"June 2, 2023","Caledonia, MI"
MI,Caledonia,"Internship, Integrated Data Analytics (Fall 2023)Spectrum Health",,"June 2, 2023","Caledonia, MI"
MI,Troy,Business Intelligence Engineer,Humana,"May 31, 2023","Troy, MI"
MI,Lansing,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Lansing, MI"
MI,Lansing,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Lansing, MI"
MI,Detroit,Data Engineer,Rock Family of Companies,"May 20, 2023","Detroit, MI"
MI,Troy,Data Engineer,Booz Allen Hamilton,"May 17, 2023","Troy, MI"
MI,Troy,Data Engineer,Booz Allen Hamilton,"May 15, 2023","Troy, MI"
MI,Detroit,Senior Analytics Engineer,Elastic,"May 12, 2023","Detroit, MI"
MI,Farmington Hills,Data Visualization Consultant,V2soft Inc.,"May 5, 2023","Farmington Hills, MI"
MI,Detroit,Senior Data Engineer,Charles River Laboratories,"May 5, 2023","Detroit, MI"
MI,Southfield,"Supervisor, Analytics & Data Science",Targetcast LLC dba Assembly,"May 4, 2023","Southfield, MI"
MI,Lansing,Data Analytics Specialist,Cadmus,"April 19, 2023","Lansing, MI"
MI,Lansing,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Lansing, MI"
MN,Saint Paul,Data Scientist,Ford Motor Company,"May 13, 2023","Saint Paul, MN"
MN,Minneapolis,Data Scientist,Deloitte,"April 22, 2023","Minneapolis, MN"
MN,Duluth,Senior Data Scientist,Humana,"May 25, 2023","Duluth, MN"
MN,Mankato,Senior Data Scientist,Humana,"May 25, 2023","Mankato, MN"
MN,St Cloud,Senior Data Scientist,Humana,"May 25, 2023","St Cloud, MN"
MN,Fairmont,Senior Data Scientist,Humana,"May 25, 2023","Fairmont, MN"
MN,Minneapolis,Senior Data Scientist,Humana,"May 25, 2023","Minneapolis, MN"
MN,Saint Paul,Senior Data Scientist,Humana,"May 25, 2023","Saint Paul, MN"
MN,Minneapolis,Lead NLP Data Scientist,Humana,"June 1, 2023","Minneapolis, MN"
MN,Saint Paul,Senior Data Scientist,Pearson,"June 3, 2023","Saint Paul, MN"
MN,Eagan,Senior Data Scientist,Blue Cross Blue Shield of Minnesota,"May 24, 2023","Eagan, MN"
MN,Minneapolis,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Minneapolis, MN"
MN,Saint Paul,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Saint Paul, MN"
MN,Saint Paul,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Saint Paul, MN"
MN,Saint Paul,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Saint Paul, MN"
MN,Eagan,Lead Data Scientist,Blue Cross Blue Shield of Minnesota,"May 26, 2023","Eagan, MN"
MN,Eagan,Senior Data Scientist,Blue Cross Blue Shield of Minnesota,"May 26, 2023","Eagan, MN"
MN,Saint Paul,Cleared Data Scientist,Guidehouse,"April 6, 2023","Saint Paul, MN"
MN,Eagan,Senor Data Scientist,Blue Cross Blue Shield of Minnesota,"April 16, 2023","Eagan, MN"
MN,Minneapolis,Data Scientist Manager - 28436BRProfessional Diversity Network,,"May 11, 2023","Minneapolis, MN"
MN,St. Paul,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","St. Paul, MN"
MN,Minneapolis,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Minneapolis, MN"
MN,Minneapolis,Data Scientist III- Data Management and Analytics,Truist,"April 21, 2023","Minneapolis, MN"
MN,Saint Paul,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Saint Paul, MN"
MN,Saint Paul,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Saint Paul, MN"
MN,Minneapolis,Senior Data Scientist (US Remote Eligible)General Mills Inc,,"May 17, 2023","Minneapolis, MN"
MN,St. Paul,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","St. Paul, MN"
MN,Minneapolis,Lead Data Scientist (US Remote Eligible)General Mills Inc,,"May 17, 2023","Minneapolis, MN"
MN,Saint Paul,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Saint Paul, MN"
MN,Saint Paul,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Saint Paul, MN"
MN,Minneapolis,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Minneapolis, MN"
MN,Saint Paul,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Saint Paul, MN"
